Timestamp,TransactionID,AccountID,Amount,Merchant,TransactionType,Location,Hour,Day,DayOfWeek,Month,Weekend,BusinessHours,Avg_Amount,Std_Amount,Min_Amount,Max_Amount,Tx_Count,Amount_Ratio,Prev_Tx_Time,Time_Since_Last_Tx,Rapid_Succession,Common_Location,Location_Change,IsoForest_Score,IsoForest_Prediction,LOF_Score,LOF_Prediction,Ensemble_Prediction,IsoForest_Score_Norm,LOF_Score_Norm,Combined_Score
2023-01-28 09:16:00,TXN1916,ACC13,26812.53,MerchantF,Purchase,London,9.0,28.0,5.0,1.0,1,0,50538.807350391784,28814.05135579429,13.4,99996.0,14421,0.5305334930859255,2023-01-28 08:59:00,0.2833333333333333,1,London,0,-0.01078281600836517,-1,0.053248463715655836,1,-1,0.3336953965458292,0.9963565371240194,1.3300519336698486
2023-01-07 00:34:00,TXN649,ACC14,54443.55,MerchantE,Withdrawal,London,0.0,7.0,5.0,1.0,1,0,50013.096792087425,29912.49144728763,14.25,978942.26,14458,1.0885858603463547,2023-01-07 00:32:00,0.03333333333333333,1,London,0,-0.009878064300397282,-1,-0.014322198058081437,-1,-1,0.33892482348097114,0.9911771228494735,1.3301019463304447
2023-05-07 13:11:00,TXN1920,ACC9,87370.9,MerchantB,Purchase,San Francisco,13.0,7.0,6.0,5.0,1,0,49952.37602257865,28931.241014385832,10.7,99978.95,14527,1.7490839667067697,2023-05-07 13:10:00,0.016666666666666666,1,San Francisco,0,-0.010866083695182382,-1,0.06056629927340351,1,-1,0.3332141128075018,0.996917462545669,1.3301315753531708
2023-03-26 03:38:00,TXN563,ACC4,5103.89,MerchantA,Transfer,Los Angeles,3.0,26.0,6.0,3.0,1,0,49623.77805962922,28875.132690159262,23.26,223542.64,14456,0.10285170133291813,2023-03-26 03:34:00,0.06666666666666667,1,Los Angeles,0,-0.01065336251088711,-1,0.04456173181100653,1,-1,0.33444363233317087,0.9956906833045504,1.3301343156377212
2023-04-29 05:15:00,TXN981,ACC15,16086.96,MerchantJ,Transfer,New York,5.0,29.0,5.0,4.0,1,0,50371.89460580913,28860.449456233724,27.51,99992.28,14701,0.31936380646172424,2023-04-29 04:36:00,0.65,1,New York,0,-0.009175919784957243,-1,-0.06659915225525848,-1,-1,0.3429831893387725,0.9871699991112851,1.3301531884500575
2023-05-22 09:35:00,TXN686,ACC5,9573.41,MerchantJ,Withdrawal,Los Angeles,9.0,22.0,0.0,5.0,0,1,50194.70615584415,30071.156125134446,25.05,873004.79,14630,0.1907254914547472,2023-05-22 09:34:00,0.016666666666666666,1,San Francisco,1,-0.010328853041943531,-1,0.02406387026752954,1,-1,0.3363192834567412,0.9941194848896013,1.3304387683463426
2023-04-23 16:55:00,TXN388,ACC15,82440.3,MerchantF,Withdrawal,New York,16.0,23.0,6.0,4.0,1,0,50371.89460580913,28860.449456233724,27.51,99992.28,14701,1.6366329010482086,2023-04-23 16:50:00,0.08333333333333333,1,New York,0,-0.0103586595967472,-1,0.026437910952629817,1,-1,0.33614700281978704,0.9943014594313624,1.3304484622511494
2023-05-20 20:16:00,TXN1041,ACC14,3039.37,MerchantB,Withdrawal,Tokyo,20.0,20.0,5.0,5.0,1,0,50013.096792087425,29912.49144728763,14.25,978942.26,14458,0.06077148177076807,2023-05-20 20:10:00,0.1,1,London,1,-0.01078580450933575,-1,0.05883147320515181,1,-1,0.3336781231355293,0.9967844849683316,1.3304626081038609
2023-05-30 22:09:00,TXN285,ACC8,99475.93,MerchantJ,Withdrawal,San Francisco,22.0,30.0,1.0,5.0,0,0,50481.295046521314,29290.474358926323,14.49,616155.7,14402,1.9705502782432067,2023-05-30 21:58:00,0.18333333333333332,1,San Francisco,0,-0.00999242847046411,-1,-0.000858639195801647,-1,-1,0.33826380337335965,0.9922091291540882,1.3304729325274478
2023-05-06 23:46:00,TXN1039,ACC5,91725.19,MerchantA,Withdrawal,Los Angeles,23.0,6.0,5.0,5.0,1,0,50194.70615584415,30071.156125134446,25.05,873004.79,14630,1.8273877272079713,2023-05-06 23:39:00,0.11666666666666667,1,San Francisco,1,-0.010442597184887381,-1,0.033377606664023673,1,-1,0.3356618470799023,0.9948333997451771,1.3304952468250795
2023-05-27 22:46:00,TXN793,ACC14,71469.97,MerchantB,Transfer,San Francisco,22.0,27.0,5.0,5.0,1,0,50013.096792087425,29912.49144728763,14.25,978942.26,14458,1.429025087110928,2023-05-27 22:20:00,0.43333333333333335,1,London,1,-0.010071257525075983,-1,0.006427572064489073,1,-1,0.3378081747430639,0.9927676305157482,1.3305758052588121
2023-05-29 19:46:00,TXN1699,ACC5,52850.93,MerchantD,Purchase,San Francisco,19.0,29.0,0.0,5.0,0,0,50194.70615584415,30071.156125134446,25.05,873004.79,14630,1.0529184060946353,2023-05-29 18:42:00,1.0666666666666667,0,San Francisco,0,-0.0094342261783118,-1,-0.039767041974867245,-1,-1,0.3414901892161625,0.9892267292269056,1.330716918443068
2023-04-23 22:13:00,TXN1112,ACC6,81637.95,MerchantB,Withdrawal,Los Angeles,22.0,23.0,6.0,4.0,1,0,50038.08343297101,28804.031520284483,26.13,99998.69,14352,1.6315163251478024,2023-04-23 22:07:00,0.1,1,Los Angeles,0,-0.010688906906012763,-1,0.05568746965214011,1,-1,0.3342381872197476,0.9965434913706039,1.3307816785903515
2023-01-09 14:29:00,TXN261,ACC5,49838.21,MerchantH,Withdrawal,Los Angeles,14.0,9.0,0.0,1.0,0,1,50194.70615584415,30071.156125134446,25.05,873004.79,14630,0.9928977339814022,2023-01-09 13:31:00,0.9666666666666667,1,San Francisco,1,-0.009619657842329765,-1,-0.02139770532909613,-1,-1,0.34041840197342627,0.990634772332294,1.3310531743057203
2023-05-27 04:35:00,TXN458,ACC6,6771.34,MerchantI,Withdrawal,Los Angeles,4.0,27.0,5.0,5.0,1,0,50038.08343297101,28804.031520284483,26.13,99998.69,14352,0.1353237281573866,2023-05-27 04:17:00,0.3,1,Los Angeles,0,-0.01035400733291969,-1,0.03432700432982161,1,-1,0.33617389270963716,0.9949061728051617,1.331080065514799
2023-03-24 09:38:00,TXN1610,ACC12,17454.49,MerchantH,Withdrawal,New York,9.0,24.0,4.0,3.0,0,1,50272.45223840233,29320.279830588675,10.69,712076.97,14421,0.34719790308273035,2023-03-24 08:58:00,0.6666666666666666,1,New York,0,-0.009211695974095546,-1,-0.05179124437591587,-1,-1,0.3427764044656753,0.9883050522161851,1.3310814566818605
2023-05-20 19:24:00,TXN1845,ACC2,93942.32,MerchantD,Purchase,San Francisco,19.0,20.0,5.0,5.0,1,0,50047.96155225727,28815.029112066997,13.09,191561.95,14553,1.8770458793193947,2023-05-20 19:20:00,0.06666666666666667,1,San Francisco,0,-0.010637585095345625,-1,0.055798452413380106,1,-1,0.3345348251334419,0.9965519984013582,1.3310868235348001
2023-03-30 10:20:00,TXN1791,ACC5,55737.74,MerchantF,Purchase,London,10.0,30.0,3.0,3.0,0,1,50194.70615584415,30071.156125134446,25.05,873004.79,14630,1.1104306463503517,2023-03-30 09:45:00,0.5833333333333334,1,San Francisco,1,-0.010237260382653157,-1,0.027848217777349138,1,-1,0.3368486851868912,0.994409562017717,1.3312582472046082
2023-05-26 15:12:00,TXN1882,ACC14,38966.48,MerchantA,Transfer,London,15.0,26.0,4.0,5.0,0,1,50013.096792087425,29912.49144728763,14.25,978942.26,14458,0.7791255191013265,2023-05-26 15:08:00,0.06666666666666667,1,London,0,-0.010328062199884802,-1,0.034771184783714215,1,-1,0.3363238544906801,0.9949402200458276,1.3312640745365076
2023-01-02 10:28:00,TXN1940,ACC5,59139.26,MerchantB,Withdrawal,San Francisco,10.0,2.0,0.0,1.0,0,1,50194.70615584415,30071.156125134446,25.05,873004.79,14630,1.1781971552216057,2023-01-02 10:11:00,0.2833333333333333,1,San Francisco,0,-0.010205458208602414,-1,0.02578425656382377,1,-1,0.3370325004194157,0.9942513556321227,1.3312838560515385
2023-02-02 09:37:00,TXN167,ACC14,96864.64,MerchantB,Purchase,London,9.0,2.0,3.0,2.0,0,1,50013.096792087425,29912.49144728763,14.25,978942.26,14458,1.936785486463317,2023-02-02 09:23:00,0.23333333333333334,1,London,0,-0.010141745291244342,-1,0.021006680186223203,1,-1,0.33740075841021533,0.9938851457025717,1.3312859041127871
2023-05-06 20:49:00,TXN18,ACC11,15010.11,MerchantJ,Withdrawal,London,20.0,6.0,5.0,5.0,1,0,49662.176511837184,29023.438752397913,10.85,151020.55,14446,0.3022443045045011,2023-05-06 20:41:00,0.13333333333333333,1,London,0,-0.010476809221978911,-1,0.04712302650835398,1,-1,0.33546410294004947,0.995887011207349,1.3313511141473984
2023-01-14 23:30:00,TXN758,ACC14,50715.78,MerchantA,Withdrawal,London,23.0,14.0,5.0,1.0,1,0,50013.096792087425,29912.49144728763,14.25,978942.26,14458,1.0140499839638752,2023-01-14 23:19:00,0.18333333333333332,1,London,0,-0.01028447243287478,-1,0.03327785410341777,1,-1,0.33657580151624666,0.9948257535297522,1.331401555045999
2023-01-01 12:14:00,TXN1086,ACC13,98918.6,MerchantG,Transfer,London,12.0,1.0,6.0,1.0,1,0,50538.807350391784,28814.05135579429,13.4,99996.0,14421,1.9572800623130093,2023-01-01 12:02:00,0.2,1,London,0,-0.009880284107656512,-1,0.0028406453473281967,1,-1,0.33891199308809095,0.9924926860509031,1.331404679138994
2023-05-20 07:49:00,TXN249,ACC5,81055.41,MerchantB,Purchase,New York,7.0,20.0,5.0,5.0,1,0,50194.70615584415,30071.156125134446,25.05,873004.79,14630,1.6148198925269086,2023-05-20 06:55:00,0.9,1,San Francisco,1,-0.009672677030536092,-1,-0.01247769939319121,-1,-1,0.34011195328872773,0.9913185070310626,1.3314304603197904
2023-03-22 15:19:00,TXN16,ACC5,6317.93,MerchantF,Purchase,San Francisco,15.0,22.0,2.0,3.0,0,1,50194.70615584415,30071.156125134446,25.05,873004.79,14630,0.12586845274846592,2023-03-22 15:04:00,0.25,1,San Francisco,0,-0.01077541312127217,-1,0.07103562756642057,1,-1,0.33373818492281815,0.9977199556245046,1.3314581405473227
2023-05-07 23:01:00,TXN1771,ACC5,46520.08,MerchantD,Purchase,Los Angeles,23.0,7.0,6.0,5.0,1,0,50194.70615584415,30071.156125134446,25.05,873004.79,14630,0.9267925556843545,2023-05-07 22:05:00,0.9333333333333333,1,San Francisco,1,-0.009509406164501244,-1,-0.02404255521269394,-1,-1,0.3410556520483402,0.9904320397723111,1.3314876918206513
2023-05-08 11:29:00,TXN1630,ACC14,2568.54,MerchantB,Transfer,San Francisco,11.0,8.0,0.0,5.0,0,1,50013.096792087425,29912.49144728763,14.25,978942.26,14458,0.05135734766990811,2023-05-08 10:21:00,1.1333333333333333,0,London,1,-0.009410967475322662,-1,-0.031027980789819498,-1,-1,0.34162462354418494,0.9898965941810115,1.3315212177251965
2023-03-04 03:25:00,TXN1636,ACC5,49603.16,MerchantA,Transfer,San Francisco,3.0,4.0,5.0,3.0,1,0,50194.70615584415,30071.156125134446,25.05,873004.79,14630,0.9882149692438179,2023-03-04 03:16:00,0.15,1,San Francisco,0,-0.010555064036734008,-1,0.058319179417560374,1,-1,0.3350117933920476,0.9967452167165999,1.3317570101086476
2023-05-27 10:27:00,TXN1330,ACC5,99360.61,MerchantF,Withdrawal,New York,10.0,27.0,5.0,5.0,1,0,50194.70615584415,30071.156125134446,25.05,873004.79,14630,1.9795037686146806,2023-05-27 09:45:00,0.7,1,San Francisco,1,-0.009659479422013617,-1,-0.00855222391125432,-1,-1,0.3401882349126021,0.9916194018752423,1.3318076367878444
2023-02-05 15:51:00,TXN794,ACC2,49411.24,MerchantF,Withdrawal,San Francisco,15.0,5.0,6.0,2.0,1,0,50047.96155225727,28815.029112066997,13.09,191561.95,14553,0.9872777725104259,2023-02-05 14:45:00,1.1,0,San Francisco,0,-0.00996380359398541,-1,0.014417575623107748,1,-1,0.33842925395914414,0.9933800788387166,1.3318093327978606
2023-04-02 13:41:00,TXN1296,ACC14,63637.01,MerchantJ,Withdrawal,San Francisco,13.0,2.0,6.0,4.0,1,0,50013.096792087425,29912.49144728763,14.25,978942.26,14458,1.2724069110247143,2023-04-02 13:39:00,0.03333333333333333,1,London,1,-0.010584657626500849,-1,0.06272761535842397,1,-1,0.33484074368407657,0.9970831313594517,1.3319238750435283
2023-05-09 10:23:00,TXN213,ACC5,8235.48,MerchantB,Transfer,Los Angeles,10.0,9.0,1.0,5.0,0,1,50194.70615584415,30071.156125134446,25.05,873004.79,14630,0.16407068853895754,2023-05-09 10:19:00,0.06666666666666667,1,San Francisco,1,-0.010588201788605422,-1,0.0634641791463384,1,-1,0.33482025857572145,0.9971395903151151,1.3319598488908366
2023-05-03 16:28:00,TXN1578,ACC15,96353.62,MerchantE,Purchase,New York,16.0,3.0,2.0,5.0,0,1,50371.89460580913,28860.449456233724,27.51,99992.28,14701,1.9128448662498398,2023-05-03 16:27:00,0.016666666666666666,1,New York,0,-0.009458675079020429,-1,-0.021618843824104506,-1,-1,0.3413488755952272,0.9906178216639473,1.3319666972591744
2023-01-25 22:05:00,TXN600,ACC12,3646.59,MerchantJ,Transfer,New York,22.0,25.0,2.0,1.0,0,0,50272.45223840233,29320.279830588675,10.69,712076.97,14421,0.07253654511833078,2023-01-25 21:25:00,0.6666666666666666,1,New York,0,-0.009658247440740397,-1,-0.005072989450386256,-1,-1,0.34019535571270343,0.9918860915325295,1.332081447245233
2023-05-07 20:41:00,TXN576,ACC14,73634.87,MerchantF,Transfer,San Francisco,20.0,7.0,6.0,5.0,1,0,50013.096792087425,29912.49144728763,14.25,978942.26,14458,1.4723117487827664,2023-05-07 20:40:00,0.016666666666666666,1,London,1,-0.010336501499678907,-1,0.046948475652423216,1,-1,0.33627507569173626,0.995873631566376,1.3321487072581122
2023-01-28 00:18:00,TXN287,ACC4,11115.22,MerchantI,Transfer,Los Angeles,0.0,28.0,5.0,1.0,1,0,49623.77805962922,28875.132690159262,23.26,223542.64,14456,0.22398979752496198,2023-01-28 00:17:00,0.016666666666666666,1,Los Angeles,0,-0.010324441024511244,-1,0.04625777007550069,1,-1,0.3363447847325007,0.9958206877260952,1.3321654724585958
2023-05-04 09:37:00,TXN1072,ACC5,87247.66,MerchantH,Purchase,London,9.0,4.0,3.0,5.0,0,1,50194.70615584415,30071.156125134446,25.05,873004.79,14630,1.7381844955743764,2023-05-04 09:19:00,0.3,1,San Francisco,1,-0.010279965386177481,-1,0.04369773235182106,1,-1,0.3366018520571732,0.9956244561726172,1.3322263082297905
2023-02-11 04:38:00,TXN331,ACC14,86360.19,MerchantH,Purchase,London,4.0,11.0,5.0,2.0,1,0,50013.096792087425,29912.49144728763,14.25,978942.26,14458,1.7267515018918616,2023-02-11 04:37:00,0.016666666666666666,1,London,0,-0.01036285659128866,-1,0.050021745687221175,1,-1,0.33612274436732054,0.9961092033111233,1.3322319476784439
2023-04-23 15:31:00,TXN1994,ACC5,125.48,MerchantB,Purchase,New York,15.0,23.0,6.0,4.0,1,0,50194.70615584415,30071.156125134446,25.05,873004.79,14630,0.0024998652170691196,2023-04-23 15:17:00,0.23333333333333334,1,San Francisco,1,-0.010540586465940582,-1,0.06364402531444657,1,-1,0.3350954731441783,0.9971533758514095,1.332248848995588
2023-05-24 09:30:00,TXN713,ACC14,90817.34,MerchantD,Purchase,London,9.0,24.0,2.0,5.0,0,1,50013.096792087425,29912.49144728763,14.25,978942.26,14458,1.8158711582596543,2023-05-24 09:13:00,0.2833333333333333,1,London,0,-0.010383670284605406,-1,0.05236678149728946,1,-1,0.3360024420926834,0.9962889545763938,1.3322913966690773
2023-05-06 20:28:00,TXN1329,ACC13,24729.67,MerchantD,Purchase,London,20.0,6.0,5.0,5.0,1,0,50538.807350391784,28814.05135579429,13.4,99996.0,14421,0.48932041131374837,2023-05-06 20:21:00,0.11666666666666667,1,London,0,-0.01010929521430426,-1,0.03444792273288466,1,-1,0.3375883184942731,0.994915441420955,1.332503759915228
2023-05-13 23:04:00,TXN235,ACC13,17645.69,MerchantG,Transfer,London,23.0,13.0,5.0,5.0,1,0,50538.807350391784,28814.05135579429,13.4,99996.0,14421,0.3491512943243843,2023-05-13 22:14:00,0.8333333333333334,1,London,0,-0.009265174928032138,-1,-0.02622288668058448,-1,-1,0.34246729835433415,0.9902649133948035,1.3327322117491376
2023-05-27 19:05:00,TXN838,ACC15,5487.14,MerchantI,Withdrawal,Tokyo,19.0,27.0,5.0,5.0,1,0,50371.89460580913,28860.449456233724,27.51,99992.28,14701,0.10893257128683019,2023-05-27 18:28:00,0.6166666666666667,1,New York,1,-0.009711676672704006,-1,0.009640298617807463,1,-1,0.3398865369922812,0.9930138918565975,1.3329004288488786
2023-05-25 11:01:00,TXN925,ACC5,6175.78,MerchantJ,Transfer,London,11.0,25.0,3.0,5.0,0,1,50194.70615584415,30071.156125134446,25.05,873004.79,14630,0.1230364807959127,2023-05-25 10:10:00,0.85,1,San Francisco,1,-0.009490685810197519,-1,-0.005405488206262854,-1,-1,0.3411638549112574,0.9918606048973946,1.333024459808652
2023-01-13 14:02:00,TXN1064,ACC14,12149.21,MerchantB,Withdrawal,London,14.0,13.0,4.0,1.0,0,1,50013.096792087425,29912.49144728763,14.25,978942.26,14458,0.2429205703959153,2023-01-13 13:54:00,0.13333333333333333,1,London,0,-0.010294758682728222,-1,0.0561160417547355,1,-1,0.33651634742340386,0.9965763422027194,1.3330926896261233
2023-01-15 00:18:00,TXN1070,ACC9,99962.33,MerchantJ,Transfer,San Francisco,0.0,15.0,6.0,1.0,1,0,49952.37602257865,28931.241014385832,10.7,99978.95,14527,2.001152656979053,2023-01-15 00:09:00,0.15,1,San Francisco,0,-0.009203825750735528,-1,-0.025344139834379442,-1,-1,0.3428218940266919,0.9903322709408074,1.3331541649674994
2023-01-29 17:12:00,TXN642,ACC3,20343.66,MerchantA,Withdrawal,London,17.0,29.0,6.0,1.0,1,0,49910.79913545677,28911.692974480055,21.25,272990.11,14285,0.40760036610088674,2023-01-29 16:43:00,0.48333333333333334,1,London,0,-0.008937507709350201,-1,-0.04488708323207646,-1,-1,0.34436120113898544,0.9888342687406867,1.3331954698796722
2023-01-01 11:23:00,TXN1482,ACC3,64403.51,MerchantA,Transfer,London,11.0,1.0,6.0,1.0,1,0,49910.79913545677,28911.692974480055,21.25,272990.11,14285,1.290372246399228,2023-01-01 10:51:00,0.5333333333333333,1,London,0,-0.009229920484059684,-1,-0.022748469512125613,-1,-1,0.34267106756224985,0.990531233797855,1.3332023013601049
2023-05-21 03:34:00,TXN512,ACC7,32315.25,MerchantF,Purchase,San Francisco,3.0,21.0,6.0,5.0,1,0,50079.504645086075,29016.02906967413,21.31,131821.68,14581,0.6452789465274963,2023-05-21 03:23:00,0.18333333333333332,1,San Francisco,0,-0.010516168384541946,-1,0.07581127314214053,1,-1,0.33523660863079413,0.9980860175545753,1.3333226261853695
2023-01-10 14:13:00,TXN251,ACC5,93782.21,MerchantG,Withdrawal,New York,14.0,10.0,1.0,1.0,0,1,50194.70615584415,30071.156125134446,25.05,873004.79,14630,1.8683685428663672,2023-01-10 13:30:00,0.7166666666666667,1,San Francisco,1,-0.009546380109799135,-1,0.0027956762237300037,1,-1,0.34084194419486347,0.9924892390856883,1.333331183280552
2023-05-28 02:09:00,TXN1582,ACC5,24565.44,MerchantE,Transfer,London,2.0,28.0,6.0,5.0,1,0,50194.70615584415,30071.156125134446,25.05,873004.79,14630,0.48940300444691126,2023-05-28 01:48:00,0.35,1,San Francisco,1,-0.00992306098766993,-1,0.03192235516566755,1,-1,0.33866474451527984,0.9947218520677417,1.3333865965830216
2023-01-03 14:04:00,TXN213,ACC5,44688.95,MerchantF,Transfer,San Francisco,14.0,3.0,1.0,1.0,0,1,50194.70615584415,30071.156125134446,25.05,873004.79,14630,0.8903120153995937,2023-01-03 14:03:00,0.016666666666666666,1,San Francisco,0,-0.010203381571124437,-1,0.05516545101957382,1,-1,0.33704450329696345,0.9965034776917955,1.333547980988759
2023-05-29 19:26:00,TXN938,ACC15,89329.63,MerchantD,Withdrawal,New York,19.0,29.0,0.0,5.0,0,0,50371.89460580913,28860.449456233724,27.51,99992.28,14701,1.7734022255676298,2023-05-29 19:23:00,0.05,1,New York,0,-0.009428932226766995,-1,-0.0026963000384876423,-1,-1,0.34152078803411207,0.9920682691040231,1.3335890571381352
2023-03-12 13:06:00,TXN1386,ACC7,95940.54,MerchantJ,Purchase,San Francisco,13.0,12.0,6.0,3.0,1,0,50079.504645086075,29016.02906967413,21.31,131821.68,14581,1.9157645563775343,2023-03-12 12:55:00,0.18333333333333332,1,San Francisco,0,-0.010290265579679492,-1,0.06247040959968064,1,-1,0.33654231737062634,0.9970634160696592,1.3336057334402855
2023-05-27 21:49:00,TXN1894,ACC13,73195.09,MerchantJ,Purchase,London,21.0,27.0,5.0,5.0,1,0,50538.807350391784,28814.05135579429,13.4,99996.0,14421,1.4482947627261842,2023-05-27 21:43:00,0.1,1,London,0,-0.010401404448139195,-1,0.07129459688615003,1,-1,0.33589993937106477,0.997739806094458,1.3336397454655229
2023-05-04 22:08:00,TXN294,ACC5,89077.58,MerchantJ,Transfer,San Francisco,22.0,4.0,3.0,5.0,0,0,50194.70615584415,30071.156125134446,25.05,873004.79,14630,1.7746409297313663,2023-05-04 22:00:00,0.13333333333333333,1,San Francisco,0,-0.010091770107838016,-1,0.04835230445305627,1,-1,0.33768961287480725,0.9959812376003877,1.3336708504751948
2023-01-29 19:17:00,TXN1299,ACC3,93691.06,MerchantF,Transfer,San Francisco,19.0,29.0,6.0,1.0,1,0,49910.79913545677,28911.692974480055,21.25,272990.11,14285,1.877170103923293,2023-01-29 18:34:00,0.7166666666666667,1,London,1,-0.008731654330851546,-1,-0.052562954226554215,-1,-1,0.3455510250351223,0.9882458992508111,1.3337969242859333
2023-03-07 11:35:00,TXN314,ACC14,88451.69,MerchantG,Transfer,London,11.0,7.0,1.0,3.0,0,1,50013.096792087425,29912.49144728763,14.25,978942.26,14458,1.7685705479848222,2023-03-07 10:37:00,0.9666666666666667,1,London,0,-0.009298927172700089,-1,-0.008468370698201833,-1,-1,0.3422722117954101,0.9916258293767237,1.3338980411721337
2023-03-12 04:25:00,TXN883,ACC15,39680.11,MerchantF,Purchase,New York,4.0,12.0,6.0,3.0,1,0,50371.89460580913,28860.449456233724,27.51,99992.28,14701,0.7877430521627411,2023-03-12 04:11:00,0.23333333333333334,1,New York,0,-0.009872605119706335,-1,0.035431718608291085,1,-1,0.3389563773164573,0.9949908511663469,1.3339472284828042
2023-04-21 13:47:00,TXN1557,ACC12,9307.72,MerchantH,Withdrawal,New York,13.0,21.0,4.0,4.0,0,1,50272.45223840233,29320.279830588675,10.69,712076.97,14421,0.18514553369827422,2023-04-21 13:45:00,0.03333333333333333,1,New York,0,-0.010254417403598337,-1,0.06615442389437343,1,-1,0.33674951832523475,0.9973458024741236,1.3340953207993584
2023-03-18 21:16:00,TXN442,ACC15,87482.89,MerchantE,Withdrawal,New York,21.0,18.0,5.0,3.0,1,0,50371.89460580913,28860.449456233724,27.51,99992.28,14701,1.7367401143952812,2023-03-18 21:12:00,0.06666666666666667,1,New York,0,-0.009860972713087612,-1,0.0365186479977202,1,-1,0.33902361213895804,0.9950741662834,1.334097778422358
2023-04-15 12:02:00,TXN1713,ACC12,12075.57,MerchantF,Transfer,New York,12.0,15.0,5.0,4.0,1,0,50272.45223840233,29320.279830588675,10.69,712076.97,14421,0.2402025256841492,2023-04-15 12:00:00,0.03333333333333333,1,New York,0,-0.010271626818125879,-1,0.0691080586380044,1,-1,0.3366500486308691,0.997572203955941,1.3342222525868102
2023-03-18 20:17:00,TXN909,ACC14,49408.3,MerchantG,Withdrawal,London,20.0,18.0,5.0,3.0,1,0,50013.096792087425,29912.49144728763,14.25,978942.26,14458,0.9879072316876986,2023-03-18 20:04:00,0.21666666666666667,1,London,0,-0.010282276520930833,-1,0.07072396916675971,1,-1,0.33658849379520644,0.9976960664406249,1.3342845602358313
2023-05-26 15:42:00,TXN1089,ACC5,45052.88,MerchantH,Withdrawal,Los Angeles,15.0,26.0,4.0,5.0,0,1,50194.70615584415,30071.156125134446,25.05,873004.79,14630,0.8975623815810406,2023-05-26 15:22:00,0.3333333333333333,1,San Francisco,1,-0.009923224461561797,-1,0.04373254129751847,1,-1,0.3386637996430394,0.9956271243416938,1.3342909239847331
2023-01-22 20:55:00,TXN139,ACC1,79760.33,MerchantF,Transfer,San Francisco,20.0,22.0,6.0,1.0,1,0,50428.5296484511,28969.640092054804,10.51,187344.37,14365,1.5816509137987493,2023-01-22 20:38:00,0.2833333333333333,1,San Francisco,0,-0.010086084433097442,-1,0.05699295841825891,1,-1,0.3377224758364032,0.996643559461888,1.3343660352982911
2023-02-02 09:55:00,TXN647,ACC15,61416.06,MerchantF,Withdrawal,New York,9.0,2.0,3.0,2.0,0,1,50371.89460580913,28860.449456233724,27.51,99992.28,14701,1.2192525312104738,2023-02-02 09:06:00,0.8166666666666667,1,New York,0,-0.008803829746087177,-1,-0.03968124367911341,-1,-1,0.3451338541614292,0.9892333058225181,1.3343671599839473
2023-05-18 16:46:00,TXN552,ACC15,49988.58,MerchantJ,Purchase,New York,16.0,18.0,3.0,5.0,0,1,50371.89460580913,28860.449456233724,27.51,99992.28,14701,0.9923903079523055,2023-05-18 16:42:00,0.06666666666666667,1,New York,0,-0.009655611029069644,-1,0.025726580307218194,1,-1,0.34021059406161364,0.9942469346420225,1.3344575287036362
2023-05-31 10:10:00,TXN465,ACC14,86500.76,MerchantG,Withdrawal,New York,10.0,31.0,2.0,5.0,0,1,50013.096792087425,29912.49144728763,14.25,978942.26,14458,1.7295621656782767,2023-05-31 10:03:00,0.11666666666666667,1,London,1,-0.009887454234442372,-1,0.0436560327471851,1,-1,0.33887055005591743,0.9956212598219847,1.3344918098779022
2023-05-05 11:16:00,TXN1277,ACC4,99325.78,MerchantJ,Withdrawal,Los Angeles,11.0,5.0,4.0,5.0,0,1,49623.77805962922,28875.132690159262,23.26,223542.64,14456,2.0015763386787593,2023-05-05 11:06:00,0.16666666666666666,1,Los Angeles,0,-0.009500250306770486,-1,0.01551069163639629,1,-1,0.3411085725221121,0.9934638681717547,1.3345724406938668
2023-01-21 05:04:00,TXN927,ACC5,97136.66,MerchantH,Transfer,San Francisco,5.0,21.0,5.0,1.0,1,0,50194.70615584415,30071.156125134446,25.05,873004.79,14630,1.9351973034449255,2023-01-21 04:52:00,0.2,1,San Francisco,0,-0.009983501174385956,-1,0.05222248546036168,1,-1,0.3383154027703632,0.9962778940223929,1.334593296792756
2023-01-01 23:12:00,TXN924,ACC2,17101.93,MerchantI,Withdrawal,San Francisco,23.0,1.0,6.0,1.0,1,0,50047.96155225727,28815.029112066997,13.09,191561.95,14553,0.34171082037263645,2023-01-01 23:01:00,0.18333333333333332,1,San Francisco,0,-0.009550120732505274,-1,0.019769680789714084,1,-1,0.34082032355246905,0.9937903274461909,1.33461065099866
2023-04-16 00:33:00,TXN1372,ACC15,57069.76,MerchantJ,Withdrawal,New York,0.0,16.0,6.0,4.0,1,0,50371.89460580913,28860.449456233724,27.51,99992.28,14701,1.1329683039839133,2023-04-16 00:32:00,0.016666666666666666,1,New York,0,-0.00920858437361205,-1,-0.004923916348279711,-1,-1,0.3427943893859982,0.9918975182572757,1.334691907643274
2023-02-11 05:48:00,TXN1253,ACC5,14371.26,MerchantD,Purchase,Los Angeles,5.0,11.0,5.0,2.0,1,0,50194.70615584415,30071.156125134446,25.05,873004.79,14630,0.2863102725490656,2023-02-11 04:56:00,0.8666666666666667,1,San Francisco,1,-0.009258806567848499,-1,-0.000738172429191053,-1,-1,0.3425041072091655,0.9922183631511249,1.3347224703602905
